数据集,时间,确认,治愈,死亡,新增确诊,新增治愈,新增死亡,治愈/确认（千分比）,死亡/确认（千分比）,确认/人口（千分比）,死亡/人口（千分比）,治愈/人口（千分比）,确认/平方公里（千分比）,治愈/平方公里（千分比）,死亡/平方公里（千分比）,数据源,级别,洲,国家,省,市,区县,乡镇,村庄,建筑物,经度,纬度
COVID-19_JHU,2020-05-20 23:59:00,6969,3734,35,218,136,0,535.8,5.02,0.45,0.0,0.24,2.56,1.37,0.01,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-05-19 23:59:00,6751,3598,35,0,129,0,532.96,5.18,0.44,0.0,0.23,2.48,1.32,0.01,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-05-18 23:59:00,6751,3469,35,594,213,1,513.85,5.18,0.44,0.0,0.23,2.48,1.28,0.01,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-05-17 23:59:00,6157,3256,34,307,276,0,528.83,5.52,0.4,0.0,0.21,2.27,1.2,0.01,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-05-16 23:59:00,5850,2980,34,161,273,0,509.4,5.81,0.38,0.0,0.19,2.15,1.1,0.01,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-05-15 23:59:00,5689,2707,34,118,176,2,475.83,5.98,0.37,0.0,0.18,2.09,1.0,0.01,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-05-14 23:59:00,5571,2531,32,154,123,0,454.32,5.74,0.36,0.0,0.16,2.05,0.93,0.01,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-05-13 23:59:00,5417,2408,32,138,185,0,444.53,5.91,0.35,0.0,0.16,1.99,0.89,0.01,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-05-12 23:59:00,5279,2223,32,72,149,0,421.1,6.06,0.34,0.0,0.14,1.94,0.82,0.01,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-05-11 23:59:00,5207,2074,32,117,133,1,398.31,6.15,0.34,0.0,0.14,1.92,0.76,0.01,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-05-10 23:59:00,5090,1941,31,115,165,0,381.34,6.09,0.33,0.0,0.13,1.87,0.71,0.01,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-05-09 23:59:00,4975,1776,31,141,145,0,356.98,6.23,0.32,0.0,0.12,1.83,0.65,0.01,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-05-08 23:59:00,4834,1631,31,256,113,1,337.4,6.41,0.32,0.0,0.11,1.78,0.6,0.01,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-05-07 23:59:00,4578,1518,30,156,110,0,331.59,6.55,0.3,0.0,0.1,1.68,0.56,0.01,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-05-06 23:59:00,4422,1408,30,217,129,1,318.41,6.78,0.29,0.0,0.09,1.63,0.52,0.01,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-05-05 23:59:00,4205,1279,29,156,106,0,304.16,6.9,0.27,0.0,0.08,1.55,0.47,0.01,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-05-04 23:59:00,4049,1173,29,129,89,2,289.7,7.16,0.26,0.0,0.08,1.49,0.43,0.01,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-05-03 23:59:00,3920,1084,27,63,99,2,276.53,6.89,0.26,0.0,0.07,1.44,0.4,0.01,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-05-02 23:59:00,3857,985,25,260,63,0,255.38,6.48,0.25,0.0,0.06,1.42,0.36,0.01,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-05-01 23:59:00,3597,922,25,195,56,0,256.32,6.95,0.23,0.0,0.06,1.32,0.34,0.01,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-04-30 23:59:00,3402,866,25,264,47,0,254.56,7.35,0.22,0.0,0.06,1.25,0.32,0.01,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-04-29 23:59:00,3138,819,25,111,45,0,260.99,7.97,0.2,0.0,0.05,1.15,0.3,0.01,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-04-28 23:59:00,3027,774,25,192,54,0,255.7,8.26,0.2,0.0,0.05,1.11,0.28,0.01,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-04-27 23:59:00,2835,720,25,118,38,0,253.97,8.82,0.18,0.0,0.05,1.04,0.26,0.01,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-04-26 23:59:00,2717,682,25,116,36,0,251.01,9.2,0.18,0.0,0.04,1.0,0.25,0.01,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-04-25 23:59:00,2601,646,25,119,42,0,248.37,9.61,0.17,0.0,0.04,0.96,0.24,0.01,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-04-24 23:59:00,2482,604,25,193,44,5,243.35,10.07,0.16,0.0,0.04,0.91,0.22,0.01,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-04-23 23:59:00,2289,560,20,154,45,1,244.65,8.74,0.15,0.0,0.04,0.84,0.21,0.01,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-04-22 23:59:00,2135,515,19,140,26,0,241.22,8.9,0.14,0.0,0.03,0.79,0.19,0.01,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-04-21 23:59:00,1995,489,19,143,42,0,245.11,9.52,0.13,0.0,0.03,0.73,0.18,0.01,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-04-20 23:59:00,1852,447,19,176,47,2,241.36,10.26,0.12,0.0,0.03,0.68,0.16,0.01,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-04-19 23:59:00,1676,400,17,61,23,0,238.66,10.14,0.11,0.0,0.03,0.62,0.15,0.01,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-04-18 23:59:00,1615,377,17,69,30,0,233.44,10.53,0.11,0.0,0.02,0.59,0.14,0.01,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-04-17 23:59:00,1546,347,17,144,70,0,224.45,11.0,0.1,0.0,0.02,0.57,0.13,0.01,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-04-16 23:59:00,1402,277,17,107,37,1,197.57,12.13,0.09,0.0,0.02,0.52,0.1,0.01,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-04-15 23:59:00,1295,240,16,63,37,2,185.33,12.36,0.08,0.0,0.02,0.48,0.09,0.01,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-04-14 23:59:00,1232,203,14,141,65,2,164.77,11.36,0.08,0.0,0.01,0.45,0.07,0.01,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-04-13 23:59:00,1091,138,12,140,39,2,126.49,11.0,0.07,0.0,0.01,0.4,0.05,0.0,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-04-12 23:59:00,951,99,10,86,18,0,104.1,10.52,0.06,0.0,0.01,0.35,0.04,0.0,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-04-11 23:59:00,865,81,10,53,17,0,93.64,11.56,0.06,0.0,0.01,0.32,0.03,0.0,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-04-10 23:59:00,812,64,10,31,4,2,78.82,12.32,0.05,0.0,0.0,0.3,0.02,0.0,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-04-09 23:59:00,781,60,8,54,6,1,76.82,10.24,0.05,0.0,0.0,0.29,0.02,0.0,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-04-08 23:59:00,727,54,7,30,3,1,74.28,9.63,0.05,0.0,0.0,0.27,0.02,0.0,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-04-07 23:59:00,697,51,6,35,5,0,73.17,8.61,0.05,0.0,0.0,0.26,0.02,0.0,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-04-06 23:59:00,662,46,6,78,4,0,69.49,9.06,0.04,0.0,0.0,0.24,0.02,0.0,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-04-05 23:59:00,584,42,6,53,6,1,71.92,10.27,0.04,0.0,0.0,0.21,0.02,0.0,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-04-04 23:59:00,531,36,5,67,7,-1,67.8,9.42,0.03,0.0,0.0,0.2,0.01,0.0,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-04-03 23:59:00,464,29,6,29,2,3,62.5,12.93,0.03,0.0,0.0,0.17,0.01,0.0,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-04-02 23:59:00,435,27,3,55,1,0,62.07,6.9,0.03,0.0,0.0,0.16,0.01,0.0,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-04-01 23:59:00,380,26,3,37,2,1,68.42,7.89,0.02,0.0,0.0,0.14,0.01,0.0,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-03-31 23:59:00,343,24,2,41,3,1,69.97,5.83,0.02,0.0,0.0,0.13,0.01,0.0,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-03-30 23:59:00,302,21,1,18,1,0,69.54,3.31,0.02,0.0,0.0,0.11,0.01,0.0,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-03-29 23:59:00,284,20,1,56,4,0,70.42,3.52,0.02,0.0,0.0,0.1,0.01,0.0,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-03-28 23:59:00,228,16,1,78,13,0,70.18,4.39,0.01,0.0,0.0,0.08,0.01,0.0,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-03-27 23:59:00,150,3,1,39,1,0,20.0,6.67,0.01,0.0,0.0,0.06,0.0,0.0,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-03-26 23:59:00,111,2,1,30,2,1,18.02,9.01,0.01,0.0,0.0,0.04,0.0,0.0,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-03-25 23:59:00,81,0,0,9,0,0,0.0,0.0,0.01,0.0,0.0,0.03,0.0,0.0,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-03-24 23:59:00,72,0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-03-23 23:59:00,62,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-03-22 23:59:00,60,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-03-21 23:59:00,53,0,0,4,0,-3,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-03-20 23:59:00,49,0,3,5,0,3,0.0,61.22,0.0,0.0,0.0,0.02,0.0,0.0,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-03-19 23:59:00,44,0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-03-18 23:59:00,35,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-03-17 23:59:00,33,0,0,23,0,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-03-16 23:59:00,10,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-03-15 23:59:00,9,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-03-14 23:59:00,6,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-03-13 23:59:00,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-06-16 23:59:00,3860,1328,105,133,42,1,344.04,27.2,0.1,0.0,0.03,6.62,2.28,0.18,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-06-15 23:59:00,3727,1286,104,133,33,1,345.05,27.9,0.09,0.0,0.03,6.4,2.21,0.18,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-06-14 23:59:00,3594,1253,103,137,32,3,348.64,28.66,0.09,0.0,0.03,6.17,2.15,0.18,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-06-13 23:59:00,3457,1221,100,152,57,4,353.2,28.93,0.09,0.0,0.03,5.93,2.1,0.17,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-06-12 23:59:00,3305,1164,96,90,72,4,352.19,29.05,0.08,0.0,0.03,5.67,2.0,0.16,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-06-11 23:59:00,3215,1092,92,121,44,3,339.66,28.62,0.08,0.0,0.03,5.52,1.87,0.16,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-06-10 23:59:00,3094,1048,89,105,175,1,338.72,28.77,0.08,0.0,0.03,5.31,1.8,0.15,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-06-09 23:59:00,2989,873,88,117,24,3,292.07,29.44,0.07,0.0,0.02,5.13,1.5,0.15,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-06-08 23:59:00,2872,849,85,105,97,1,295.61,29.6,0.07,0.0,0.02,4.93,1.46,0.15,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-06-07 23:59:00,2767,752,84,167,46,1,271.77,30.36,0.07,0.0,0.02,4.75,1.29,0.14,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-06-06 23:59:00,2600,706,83,126,63,4,271.54,31.92,0.06,0.0,0.02,4.46,1.21,0.14,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-06-05 23:59:00,2474,643,79,134,51,1,259.9,31.93,0.06,0.0,0.02,4.25,1.1,0.14,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-06-04 23:59:00,2340,592,78,124,39,4,252.99,33.33,0.06,0.0,0.01,4.02,1.02,0.13,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-06-03 23:59:00,2216,553,74,123,54,3,249.55,33.39,0.06,0.0,0.01,3.8,0.95,0.13,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-06-02 23:59:00,2093,499,71,72,17,2,238.41,33.92,0.05,0.0,0.01,3.59,0.86,0.12,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-06-01 23:59:00,2021,482,69,59,4,5,238.5,34.14,0.05,0.0,0.01,3.47,0.83,0.12,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-05-31 23:59:00,1962,478,64,74,14,1,243.63,32.62,0.05,0.0,0.01,3.37,0.82,0.11,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-05-30 23:59:00,1888,464,63,143,26,1,245.76,33.37,0.05,0.0,0.01,3.24,0.8,0.11,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-05-29 23:59:00,1745,438,62,127,17,4,251.0,35.53,0.04,0.0,0.01,2.99,0.75,0.11,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-05-28 23:59:00,1618,421,58,147,13,3,260.2,35.85,0.04,0.0,0.01,2.78,0.72,0.1,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-05-27 23:59:00,1471,408,55,123,3,3,277.36,37.39,0.04,0.0,0.01,2.52,0.7,0.09,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-05-26 23:59:00,1348,405,52,62,3,0,300.45,38.58,0.03,0.0,0.01,2.31,0.7,0.09,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-05-25 23:59:00,1286,402,52,72,19,1,312.6,40.44,0.03,0.0,0.01,2.21,0.69,0.09,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-05-24 23:59:00,1214,383,51,22,3,1,315.49,42.01,0.03,0.0,0.01,2.08,0.66,0.09,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-05-23 23:59:00,1192,380,50,31,0,0,318.79,41.95,0.03,0.0,0.01,2.05,0.65,0.09,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-05-22 23:59:00,1161,380,50,52,5,0,327.3,43.07,0.03,0.0,0.01,1.99,0.65,0.09,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-05-21 23:59:00,1109,375,50,80,9,0,338.14,45.09,0.03,0.0,0.01,1.9,0.64,0.09,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-05-20 23:59:00,1029,366,50,66,8,0,355.69,48.59,0.03,0.0,0.01,1.77,0.63,0.09,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-05-19 23:59:00,963,358,50,51,22,0,371.75,51.92,0.02,0.0,0.01,1.65,0.61,0.09,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-05-18 23:59:00,912,336,50,25,23,0,368.42,54.82,0.02,0.0,0.01,1.57,0.58,0.09,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-05-17 23:59:00,887,313,50,57,12,0,352.87,56.37,0.02,0.0,0.01,1.52,0.54,0.09,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-05-16 23:59:00,830,301,50,49,17,5,362.65,60.24,0.02,0.0,0.01,1.42,0.52,0.09,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-05-15 23:59:00,781,284,45,23,0,3,363.64,57.62,0.02,0.0,0.01,1.34,0.49,0.08,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-05-14 23:59:00,758,284,42,21,3,2,374.67,55.41,0.02,0.0,0.01,1.3,0.49,0.07,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-05-13 23:59:00,737,281,40,22,22,4,381.28,54.27,0.02,0.0,0.01,1.26,0.48,0.07,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-05-12 23:59:00,715,259,36,15,8,3,362.24,50.35,0.02,0.0,0.01,1.23,0.44,0.06,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-05-11 23:59:00,700,251,33,28,12,1,358.57,47.14,0.02,0.0,0.01,1.2,0.43,0.06,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-05-10 23:59:00,672,239,32,23,32,2,355.65,47.62,0.02,0.0,0.01,1.15,0.41,0.05,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-05-09 23:59:00,649,207,30,28,5,1,318.95,46.22,0.02,0.0,0.01,1.11,0.36,0.05,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-05-08 23:59:00,621,202,29,14,5,0,325.28,46.7,0.02,0.0,0.01,1.07,0.35,0.05,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-05-07 23:59:00,607,197,29,25,7,3,324.55,47.78,0.02,0.0,0.0,1.04,0.34,0.05,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-05-06 23:59:00,582,190,26,47,8,2,326.46,44.67,0.01,0.0,0.0,1.0,0.33,0.04,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-05-05 23:59:00,535,182,24,45,9,0,340.19,44.86,0.01,0.0,0.0,0.92,0.31,0.04,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-05-04 23:59:00,490,173,24,25,6,0,353.06,48.98,0.01,0.0,0.0,0.84,0.3,0.04,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-05-03 23:59:00,465,167,24,30,15,2,359.14,51.61,0.01,0.0,0.0,0.8,0.29,0.04,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-05-02 23:59:00,435,152,22,24,2,1,349.43,50.57,0.01,0.0,0.0,0.75,0.26,0.04,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-05-01 23:59:00,411,150,21,15,6,4,364.96,51.09,0.01,0.0,0.0,0.71,0.26,0.04,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-04-30 23:59:00,396,144,17,12,15,2,363.64,42.93,0.01,0.0,0.0,0.68,0.25,0.03,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-04-29 23:59:00,384,129,15,10,5,1,335.94,39.06,0.01,0.0,0.0,0.66,0.22,0.03,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-04-28 23:59:00,374,124,14,11,10,0,331.55,37.43,0.01,0.0,0.0,0.64,0.21,0.02,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-04-27 23:59:00,363,114,14,8,8,0,314.05,38.57,0.01,0.0,0.0,0.62,0.2,0.02,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-04-26 23:59:00,355,106,14,12,8,0,298.59,39.44,0.01,0.0,0.0,0.61,0.18,0.02,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-04-25 23:59:00,343,98,14,7,4,0,285.71,40.82,0.01,0.0,0.0,0.59,0.17,0.02,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-04-24 23:59:00,336,94,14,16,5,0,279.76,41.67,0.01,0.0,0.0,0.58,0.16,0.02,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-04-23 23:59:00,320,89,14,17,15,0,278.13,43.75,0.01,0.0,0.0,0.55,0.15,0.02,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-04-22 23:59:00,303,74,14,7,0,0,244.22,46.2,0.01,0.0,0.0,0.52,0.13,0.02,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-04-21 23:59:00,296,74,14,15,5,0,250.0,47.3,0.01,0.0,0.0,0.51,0.13,0.02,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-04-20 23:59:00,281,69,14,11,2,0,245.55,49.82,0.01,0.0,0.0,0.48,0.12,0.02,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-04-19 23:59:00,270,67,14,8,7,2,248.15,51.85,0.01,0.0,0.0,0.46,0.11,0.02,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-04-18 23:59:00,262,60,12,16,7,1,229.01,45.8,0.01,0.0,0.0,0.45,0.1,0.02,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
COVID-19_JHU,2020-04-17 23:59:00,246,53,11,12,0,0,215.45,44.72,0.01,0.0,0.0,0.42,0.09,0.02,输入的数据,国家,非洲,肯尼亚,,,,,,,37.906193,-0.023559
