dataid,levelid,longitude,latitude,chinese_name,english_name,code1,code2,code3,code4,code5,alias1,alias2,alias3,alias4,alias5,area,population,continentid,countryid,provinceid,cityid,countyid,townid,villageid,buildingid,comments
17509,7,126.36946,43.990764,孤店子镇,,220202,0432,220202100000,,,,,,,,,,2,100,1006,1252,2569,17509,,,
17510,7,126.229728,43.983919,桦皮厂镇,,220202,0432,220202101000,,,,,,,,,,2,100,1006,1252,2569,17510,,,
17511,7,126.14929,44.02318,左家镇,,220202,0432,220202102000,,,,,,,,,,2,100,1006,1252,2569,17511,,,
17512,7,126.275405,44.135588,两家子满族乡,,220202,0432,220202200000,,,,,,,,,,2,100,1006,1252,2569,17512,,,
17513,7,126.407539,44.091261,土城子满族朝鲜族乡,,220202,0432,220202201000,,,,,,,,,,2,100,1006,1252,2569,17513,,,
17514,7,126.566236,43.873307,幸福开发区,,220202,0432,220202401000,,,,,,,,,,2,100,1006,1252,2569,17514,,,
17515,7,126.548309,43.887299,哈达湾经济开发区,,220202,0432,220202402000,,,,,,,,,,2,100,1006,1252,2569,17515,,,
17516,7,126.562034,43.911004,龙华街道,,220203,0432,220203001000,,,,,,,,,,2,100,1006,1252,2570,17516,,,
17517,7,126.559557,43.905799,湘潭街道,,220203,0432,220203002000,,,,,,,,,,2,100,1006,1252,2570,17517,,,
17518,7,126.616135,43.893052,铁东街道,,220203,0432,220203003000,,,,,,,,,,2,100,1006,1252,2570,17518,,,
17519,7,126.545988,43.914232,泡子沿街道,,220203,0432,220203004000,,,,,,,,,,2,100,1006,1252,2570,17519,,,
17520,7,126.590003,43.89321,龙潭街道,,220203,0432,220203005000,,,,,,,,,,2,100,1006,1252,2570,17520,,,
17521,7,126.573734,43.917484,新吉林街道,,220203,0432,220203006000,,,,,,,,,,2,100,1006,1252,2570,17521,,,
17522,7,126.57143,43.92801,山前街道,,220203,0432,220203007000,,,,,,,,,,2,100,1006,1252,2570,17522,,,
17523,7,126.5685,43.900759,新安街道,,220203,0432,220203008000,,,,,,,,,,2,100,1006,1252,2570,17523,,,
17524,7,126.61353,43.890889,遵义街道,,220203,0432,220203009000,,,,,,,,,,2,100,1006,1252,2570,17524,,,
17525,7,126.662424,43.867662,榆树街道,,220203,0432,220203010000,,,,,,,,,,2,100,1006,1252,2570,17525,,,
17526,7,126.634206,43.889776,东城街道,,220203,0432,220203012000,,,,,,,,,,2,100,1006,1252,2570,17526,,,
17527,7,126.614291,43.898137,承德街道,,220203,0432,220203013000,,,,,,,,,,2,100,1006,1252,2570,17527,,,
17528,7,126.539232,43.980604,靠山街道,,220203,0432,220203014000,,,,,,,,,,2,100,1006,1252,2570,17528,,,
17529,7,126.562197,43.910803,乌拉街镇,,220203,0432,220203100000,,,,,,,,,,2,100,1006,1252,2570,17529,,,
17530,7,126.683792,44.225919,缸窑镇,,220203,0432,220203101000,,,,,,,,,,2,100,1006,1252,2570,17530,,,
