gcid,levelid,longitude,latitude,chinese_name,english_name,code1,code2,code3,code4,code5,alias1,alias2,alias3,alias4,alias5,area,population,continentid,countryid,provinceid,cityid,countyid,townid,villageid,buildingid,comments
18531,7,126.312745,45.383263,新兴街道,,230113,0451,230113003000,,,,,,,,,,2,100,1007,1260,2632,18531,,,
18532,7,126.194648,45.220616,兰棱街道,,230113,0451,230113004000,,,,,,,,,,2,100,1007,1260,2632,18532,,,
18533,7,126.312745,45.383263,周家街道,,230113,0451,230113005000,,,,,,,,,,2,100,1007,1260,2632,18533,,,
18534,7,126.312745,45.383263,公正街道,,230113,0451,230113006000,,,,,,,,,,2,100,1007,1260,2632,18534,,,
18535,7,126.312745,45.383263,承旭街道,,230113,0451,230113007000,,,,,,,,,,2,100,1007,1260,2632,18535,,,
18536,7,126.312745,45.383263,承恩街道,,230113,0451,230113008000,,,,,,,,,,2,100,1007,1260,2632,18536,,,
18537,7,126.312745,45.383263,永治街道,,230113,0451,230113009000,,,,,,,,,,2,100,1007,1260,2632,18537,,,
18538,7,126.312745,45.383263,永和街道,,230113,0451,230113010000,,,,,,,,,,2,100,1007,1260,2632,18538,,,
18539,7,126.312745,45.383263,幸福街道,,230113,0451,230113011000,,,,,,,,,,2,100,1007,1260,2632,18539,,,
18540,7,125.905409,45.291755,韩甸镇,,230113,0451,230113104000,,,,,,,,,,2,100,1007,1260,2632,18540,,,
18541,7,126.472192,45.303186,单城镇,,230113,0451,230113105000,,,,,,,,,,2,100,1007,1260,2632,18541,,,
18542,7,126.559522,45.450857,东官镇,,230113,0451,230113106000,,,,,,,,,,2,100,1007,1260,2632,18542,,,
18543,7,126.125531,45.504277,农丰满族锡伯族镇,,230113,0451,230113107000,,,,,,,,,,2,100,1007,1260,2632,18543,,,
18544,7,125.903631,45.457786,杏山镇,,230113,0451,230113108000,,,,,,,,,,2,100,1007,1260,2632,18544,,,
18545,7,125.969578,45.39361,西官镇,,230113,0451,230113109000,,,,,,,,,,2,100,1007,1260,2632,18545,,,
18546,7,126.312745,45.383263,联兴镇,,230113,0451,230113110000,,,,,,,,,,2,100,1007,1260,2632,18546,,,
18547,7,126.312745,45.383263,永胜镇,,230113,0451,230113111000,,,,,,,,,,2,100,1007,1260,2632,18547,,,
18548,7,126.312745,45.383263,胜丰镇,,230113,0451,230113112000,,,,,,,,,,2,100,1007,1260,2632,18548,,,
18549,7,126.08772,45.192582,金城乡,,230113,0451,230113201000,,,,,,,,,,2,100,1007,1260,2632,18549,,,
18550,7,126.57185,45.36414,青岭满族乡,,230113,0451,230113203000,,,,,,,,,,2,100,1007,1260,2632,18550,,,
18551,7,125.986247,45.556169,临江乡,,230113,0451,230113209000,,,,,,,,,,2,100,1007,1260,2632,18551,,,
18552,7,126.051878,45.44498,水泉乡,,230113,0451,230113210000,,,,,,,,,,2,100,1007,1260,2632,18552,,,
18553,7,126.226785,45.409978,乐群满族乡,,230113,0451,230113211000,,,,,,,,,,2,100,1007,1260,2632,18553,,,
18554,7,125.77112,45.383057,万隆乡,,230113,0451,230113214000,,,,,,,,,,2,100,1007,1260,2632,18554,,,
18555,7,126.055806,45.293782,希勤满族乡,,230113,0451,230113216000,,,,,,,,,,2,100,1007,1260,2632,18555,,,
18556,7,126.191663,45.318089,同心满族乡,,230113,0451,230113217000,,,,,,,,,,2,100,1007,1260,2632,18556,,,
18557,7,129.563481,46.327316,依兰镇,,230123,0451,230123100000,,,,,,,,,,2,100,1007,1260,2633,18557,,,
18558,7,129.4258,46.176015,达连河镇,,230123,0451,230123101000,,,,,,,,,,2,100,1007,1260,2633,18558,,,
18559,7,129.616426,46.1575,江湾镇,,230123,0451,230123102000,,,,,,,,,,2,100,1007,1260,2633,18559,,,
18560,7,130.107984,46.115026,三道岗镇,,230123,0451,230123103000,,,,,,,,,,2,100,1007,1260,2633,18560,,,
18561,7,129.844052,46.198925,道台桥镇,,230123,0451,230123104000,,,,,,,,,,2,100,1007,1260,2633,18561,,,
18562,7,129.85562,46.571544,宏克利镇,,230123,0451,230123105000,,,,,,,,,,2,100,1007,1260,2633,18562,,,
18563,7,129.922658,46.319563,团山子乡,,230123,0451,230123200000,,,,,,,,,,2,100,1007,1260,2633,18563,,,
18564,7,130.05714,46.429859,愚公乡,,230123,0451,230123201000,,,,,,,,,,2,100,1007,1260,2633,18564,,,
18565,7,129.53797,46.346266,迎兰朝鲜族乡,,230123,0451,230123202000,,,,,,,,,,2,100,1007,1260,2633,18565,,,
18566,7,129.564695,46.312973,依兰县林业局,,230123,0451,230123400000,,,,,,,,,,2,100,1007,1260,2633,18566,,,
18567,7,129.560696,46.418289,依兰农场,,230123,0451,230123500000,,,,,,,,,,2,100,1007,1260,2633,18567,,,
18568,7,129.43636,46.29984,松花江农场,,230123,0451,230123501000,,,,,,,,,,2,100,1007,1260,2633,18568,,,
18569,7,128.834248,45.834493,方正镇,,230124,0451,230124100000,,,,,,,,,,2,100,1007,1260,2634,18569,,,
18570,7,128.669979,45.791815,会发镇,,230124,0451,230124101000,,,,,,,,,,2,100,1007,1260,2634,18570,,,
18571,7,129.210333,45.959607,大罗密镇,,230124,0451,230124102000,,,,,,,,,,2,100,1007,1260,2634,18571,,,
18572,7,128.894682,45.873917,得莫利镇,,230124,0451,230124103000,,,,,,,,,,2,100,1007,1260,2634,18572,,,
18573,7,128.672417,45.883364,天门乡,,230124,0451,230124200000,,,,,,,,,,2,100,1007,1260,2634,18573,,,
18574,7,128.809389,45.879531,松南乡,,230124,0451,230124201000,,,,,,,,,,2,100,1007,1260,2634,18574,,,
18575,7,128.859102,45.807278,德善乡,,230124,0451,230124202000,,,,,,,,,,2,100,1007,1260,2634,18575,,,
